"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"Darryl Worley","Where You Think You're Goin'?","0.265","0.782","0.552","9.21E-6","4","0.198","-8.578","1","0.0314","125.037","0.658","0"
"Martina McBride","I Can't Stop Loving You","0.739","0.473","0.238","1.31E-4","7","0.113","-11.829","1","0.0252","66.657","0.355","1"
"Willie Isz","Violet Heart Box","0.00838","0.284","0.748","0.00116","11","0.378","-6.673","1","0.0726","113.95","0.215","0"
"Billy Bragg","Loving You Too Long","0.538","0.558","0.488","0.001","7","0.115","-7.098","1","0.046","82.588","0.547","1"
"Tanika Turner","Compatible","0.276","0.747","0.553","0.0","6","0.135","-8.45","0","0.0852","95.005","0.84","0"
"Ten Years After","Victim Of Circumstance","0.146","0.624","0.797","0.471","5","0.131","-10.684","1","0.0312","122.437","0.937","0"
"Snow Patrol","Shut Your Eyes","0.149","0.692","0.738","1.3E-4","1","0.0836","-6.43","1","0.0283","124.992","0.841","0"
"Melvins","Nude With Boots","0.0258","0.453","0.762","0.115","9","0.06","-6.203","1","0.118","99.167","0.559","0"
"Virus","Be Elevator","0.00281","0.21","0.677","0.67","0","0.165","-7.146","0","0.0374","154.921","0.114","0"
"Eminem","The Way I Am","0.144","0.785","0.871","0.0","4","0.309","-2.692","0","0.265","87.248","0.315","1"
"Berlin","Now It's My Turn (Aqualite Mix)","0.00264","0.772","0.539","0.0362","11","0.0683","-9.335","0","0.0694","132.019","0.236","1"
"Forensics","Crappy Shop (50 Cent Diss Track)","0.785","0.484","0.488","0.931","11","0.0966","-13.423","0","0.075","143.787","0.415","0"
"Papa Wemba","Maria","0.0529","0.506","0.62","9.15E-6","4","0.115","-14.099","0","0.0299","94.895","0.957","0"
"Placebo","English Summer Rain","0.00418","0.573","0.909","0.00333","10","0.0825","-7.894","0","0.0516","108.27","0.517","0"
"The Clancy Brothers","Marie's Wedding","0.937","0.582","0.433","5.61E-6","4","0.587","-19.991","1","0.174","95.154","0.44","1"
"Patsy Cline","A Poor Man's Roses","0.867","0.425","0.0727","2.56E-5","9","0.134","-18.995","1","0.033","85.743","0.642","0"
"Scott Krippayne","In The Name Of God (Gentle Revolution Album Version)","0.91","0.316","0.0762","2.05E-6","5","0.11","-13.646","1","0.0373","80.838","0.203","0"
"The Chap","We Are Not Impartial","0.612","0.6","0.215","0.0076","6","0.135","-9.342","0","0.0321","144.023","0.213","1"
"Los Traileros Del Norte","Dolor","0.209","0.646","0.465","0.0","9","0.0955","-7.41","1","0.0351","84.045","0.505","0"
"Weezer","Mykel And Carli","0.793","0.626","0.265","0.204","7","0.276","-7.613","1","0.0294","99.281","0.713","1"
"The Exciters","Tell Him","0.445","0.708","0.616","0.0","5","0.299","-10.827","1","0.198","177.061","0.908","1"
"The Four Pennies","Juliet","0.834","0.282","0.255","0.0","8","0.102","-12.74","1","0.031","88.457","0.229","1"
"Petra","Hollow Eyes (Beat The System Album Version)","0.232","0.661","0.519","0.0","1","0.346","-11.789","0","0.0267","105.389","0.612","0"
"Ana Popovic","U Complete Me (Blues Version - Bonus Track)","0.147","0.606","0.406","3.16E-4","10","0.0561","-7.37","1","0.0323","78.535","0.555","1"
"Ximena Sarinana","Mediocre (Version original)","0.953","0.513","0.124","0.0","1","0.105","-9.417","1","0.0423","175.48","0.551","0"
"Annie Blanchard","Sur L'autre rive","0.851","0.424","0.249","0.0","2","0.112","-10.927","1","0.0325","92.494","0.3","0"
"Line Renaud","Il N'Etait Pas Sentimental","0.99","0.558","0.174","0.0","4","0.0765","-10.161","1","0.0467","110.721","0.325","0"
"Sandy Posey","Touch You","0.828","0.386","0.223","0.0","0","0.158","-18.578","1","0.0556","149.44","0.321","1"
"Story Of The Year","Swallow The Knife (Live) (Segue)","0.352","0.167","0.443","0.865","1","0.36","-8.262","0","0.031","66.164","0.0388","0"
"Lara Fabian","Surrender To Me","0.525","0.427","0.438","0.0","10","0.118","-8.884","0","0.0311","140.823","0.0636","1"
"Bill Murk","I Will Call Upon the Lord","0.227","0.547","0.794","0.258","2","0.122","-6.942","1","0.0949","75.034","0.889","0"
"Lonnie Johnson","She's My Mary","0.988","0.626","0.225","8.59E-4","10","0.14","-12.952","1","0.0438","130.891","0.715","1"
"David Raksin","The Bad And The Beautiful","0.844","0.153","0.146","0.866","8","0.103","-18.992","1","0.0357","86.796","0.033","0"
"Demonbreed","Lifewalk","4.88E-5","0.199","0.904","0.119","1","0.256","-5.018","1","0.0626","82.721","0.331","0"
"Roy Rogers","Ride Ranger Ride","0.976","0.645","0.206","0.0026","4","0.0697","-12.063","1","0.0506","137.94","0.795","1"
"John Wesley Ryles","Someday You Will","0.515","0.512","0.492","4.15E-5","5","0.158","-10.888","1","0.0293","74.308","0.564","0"
"Eric Burdon","Hook Of Holland","0.13","0.353","0.874","4.09E-4","9","0.269","-3.9","1","0.0652","147.705","0.588","1"
"Jennifer Lopez","Ain't It Funny","0.364","0.781","0.746","0.0","8","0.098","-2.686","1","0.17","89.43","0.786","0"
"Stan","Luv","0.238","0.86","0.436","3.51E-6","5","0.123","-9.665","1","0.0461","120.007","0.55","0"
"Gene Autry","Blueberry Hill","0.952","0.413","0.185","0.00124","0","0.454","-16.142","1","0.0313","105.974","0.429","0"
"L.A. Guns","Some Lie For Love","0.0386","0.6","0.871","3.11E-4","2","0.0505","-9.605","1","0.0439","133.597","0.439","0"
"The Cars","Drive","0.124","0.582","0.606","0.00139","6","0.151","-9.961","1","0.0289","111.441","0.504","1"
"Kathy Troccoli","How Deep The Father's Love For Us","0.943","0.396","0.0566","0.0","10","0.107","-15.711","1","0.0333","105.792","0.311","0"
"Alexander O'Neal","Unbreak My Heart","0.231","0.659","0.586","0.0","0","0.2","-6.618","1","0.0627","80.04","0.527","0"
"Rihanna","Don't Stop The Music","0.0336","0.835","0.669","6.92E-5","6","0.0535","-5.582","0","0.0643","122.668","0.542","1"
"Arc Angels","See What Tomorrow Brings","0.0543","0.578","0.506","9.03E-6","8","0.0906","-10.163","1","0.0345","125.823","0.384","0"
"Tanto Metro & Devonte","Sometimes","0.0273","0.525","0.453","0.0","9","0.214","-7.259","0","0.0264","138.486","0.181","0"
"Lonestar","Somebody's Someone","0.311","0.578","0.541","0.0","4","0.0586","-7.822","1","0.0264","141.257","0.439","0"
"Joe Lynn Turner","Baby's Got A Habit","0.0155","0.604","0.88","0.0","2","0.192","-6.662","1","0.0336","122.459","0.8","1"
"Mighty Mighty Bosstones","Patricia","1.53E-6","0.312","0.913","0.71","1","0.0573","-9.63","1","0.0418","98.667","0.599","0"
"Dinosaur Jr.","Been There All The Time","0.0021","0.176","0.969","1.7E-6","9","0.0623","-3.198","1","0.192","162.332","0.266","0"
"Remmy Ongala","I Want To Go Home","0.00946","0.534","0.542","0.00305","0","0.0602","-17.983","1","0.0441","98.221","0.857","0"
"The Impressions","Need To Belong To Someone","0.516","0.416","0.684","1.98E-6","3","0.43","-7.152","1","0.131","161.989","0.598","1"
"Long John Hunter","Slash","0.729","0.628","0.583","0.224","7","0.086","-9.645","1","0.0448","124.198","0.741","0"
"The Frequency","Ego is the drug/3am","0.847","0.241","0.307","0.935","9","0.0898","-11.972","1","0.0299","82.203","0.0373","0"
"Fabri Fibra","Alla Fine Di Tutto Questo","0.0791","0.599","0.899","0.0","6","0.105","-4.001","0","0.225","159.973","0.821","0"
"Babylon Disco","Funk You","0.0807","0.5","0.886","0.0163","10","0.325","-5.706","0","0.14","99.429","0.466","0"
"Jake Hess","I Know Where I Am Now","0.709","0.718","0.306","4.61E-6","2","0.0507","-14.816","1","0.0345","99.956","0.319","1"
"The All American Rejects","Jack's Lament","0.796","0.409","0.349","0.0","4","0.203","-8.016","0","0.0295","110.32","0.233","1"
"Line Renaud","Mambo Bacan","0.786","0.62","0.493","1.73E-6","5","0.18","-9.766","1","0.0449","122.657","0.875","0"
"Alice In Chains","Take Her Out","2.85E-5","0.422","0.841","4.46E-4","8","0.0621","-4.829","1","0.0406","97.063","0.513","1"
"Los Originales De San Juan","Joaquin Torres Jr.","0.31","0.437","0.727","0.0","5","0.113","-6.935","1","0.338","205.417","0.877","0"
"The Strokes","Between Love & Hate","5.35E-5","0.453","0.61","0.545","9","0.101","-4.935","1","0.0254","104.188","0.525","1"
"Pardesi","Akhan Nay Sharab","0.135","0.668","0.783","0.0","11","0.0786","-12.773","0","0.0835","90.799","0.96","0"
"The Gone Jackals","Faith Healer (Digital Single)","0.0954","0.528","0.75","0.00623","2","0.0606","-6.28","1","0.0556","123.484","0.392","0"
"Ray Price","Make The World Go Away","0.867","0.327","0.251","5.99E-4","1","0.293","-12.024","1","0.0296","136.942","0.405","1"
"Patrick Samson","Io Che Non Vivo Senza Te","0.486","0.473","0.338","1.95E-5","8","0.0456","-16.726","1","0.0356","77.631","0.595","0"
"Gerald Clayton","All Of You","0.0829","0.384","0.287","0.763","0","0.119","-17.13","1","0.0492","77.052","0.187","1"
"The Freedom","We Say No","0.179","0.445","0.53","0.0","2","0.202","-6.98","1","0.0329","138.442","0.422","1"
"Save As","Fanfara","0.041","0.802","0.827","0.921","0","0.0733","-11.851","0","0.044","128.019","0.97","0"
"Fiona","As We Lay","0.386","0.686","0.736","8.3E-6","1","0.0464","-5.556","1","0.145","82.718","0.96","0"
"Frost","Take a Ride","0.132","0.769","0.691","0.0","10","0.109","-4.701","0","0.187","92.019","0.722","0"
"Jimmie Vaughan","Don't Cha Know","0.29","0.644","0.727","2.5E-4","0","0.14","-9.459","0","0.0453","127.93","0.94","1"
"Cece Winans","Mamma's Kitchen","0.117","0.577","0.384","0.0","7","0.345","-9.832","1","0.174","170.452","0.657","0"
"Wendo Kolosoy","Marie Marie","0.658","0.579","0.61","0.00527","7","0.12","-8.358","1","0.0326","165.611","0.786","0"
"Lily Allen","LDN (Warbox Original Cut Dub)","0.00387","0.747","0.809","0.47","0","0.118","-7.977","1","0.0478","99.978","0.878","0"
"Grandpa Jones","Falling Leaves","0.768","0.568","0.325","0.0","9","0.219","-8.824","1","0.0297","124.462","0.787","0"
"Kitaro","Quasar","0.00719","0.445","0.758","0.19","9","0.634","-10.697","0","0.0311","94.733","0.367","0"
"Xmilk","Why","5.72E-4","0.191","0.976","0.0","1","0.284","-3.592","1","0.135","143.298","0.313","0"
"Swallow The Sun","...and Heavens Cried Blood","3.48E-4","0.279","0.719","0.043","0","0.0956","-6.523","0","0.0362","144.028","0.191","1"
"Atomship","Whitfield","3.84E-4","0.537","0.9","0.0283","10","0.119","-5.292","1","0.0625","135.817","0.364","0"
"Kings Of Leon","Wicker Chair","0.0592","0.645","0.704","0.0","0","0.17","-5.437","1","0.0309","116.818","0.475","0"
"The Shirrows","Jenny Jenny","0.27","0.269","0.094","3.72E-4","4","0.254","-4.24","1","0.22","215.791","0.973","1"
"Extreme","Teacher's Pet","0.0683","0.603","0.81","2.12E-4","6","0.365","-9.682","1","0.0477","120.114","0.722","0"
"Don Gibson","Who Cares","0.873","0.57","0.597","9.17E-5","0","0.275","-10.247","1","0.0375","112.377","0.845","1"
"Tam Tam Go!","Atrapados En La Red","0.152","0.753","0.749","0.0","9","0.121","-8.758","1","0.0419","135.785","0.948","0"
"The Sensational Alex Harvey Band","Framed","0.324","0.443","0.525","0.00695","0","0.264","-10.965","1","0.0758","104.463","0.659","0"
"Baby Bash / Grimm","Changed My Life","0.312","0.917","0.731","0.00213","11","0.29","-4.777","0","0.13","89.503","0.741","1"
"Rise Against","Everchanging","0.519","0.544","0.381","1.46E-6","11","0.116","-6.111","1","0.0341","120.025","0.233","0"
"Tranzas","Serenata","0.405","0.613","0.517","0.0","7","0.118","-7.505","1","0.0543","76.117","0.118","0"
"Smiley","Come On Shake My Feelin'","0.501","0.734","0.599","0.0","9","0.601","-7.097","1","0.0642","109.716","0.708","0"
"Symphony in Peril","Inherent Scars","0.00104","0.496","0.658","0.754","11","0.116","-6.425","0","0.0371","99.986","0.0388","0"
"Rick Astley","You Move Me","0.0897","0.65","0.72","1.83E-5","1","0.146","-13.358","1","0.0361","128.181","0.83","1"
"Vixen","American Dream","0.0916","0.617","0.579","7.24E-6","4","0.0529","-14.383","0","0.0376","124.583","0.789","0"
"Elvira","Momentum","0.244","0.448","0.721","1.22E-6","4","0.0787","-6.643","0","0.062","123.934","0.351","0"
"Jan Wayne","Hello","0.0013","0.344","0.948","0.0217","6","0.351","-6.144","1","0.0706","144.867","0.327","0"
"Georges Brassens","Colombine","0.957","0.638","0.121","2.49E-4","2","0.0958","-16.219","1","0.0761","72.65","0.673","0"
"The Stooges","Studio Dialogue (#19)","0.489","0.556","0.177","0.0","0","0.473","-22.488","1","0.73","76.992","0.486","1"
"Hoods","Suffer","0.00261","0.417","0.87","0.565","5","0.0657","-5.152","0","0.0844","124.948","0.222","0"
"The Fureys","The First Leaves Of Autumn","0.691","0.477","0.0969","1.79E-5","0","0.109","-20.789","1","0.0334","94.77","0.389","1"
"Eyes Set to Kill","Liar in the Glass","3.65E-5","0.255","0.919","0.0118","2","0.197","-3.769","1","0.143","91.978","0.411","1"
"Jacques Dutronc","L'Homme De Paille","0.399","0.644","0.647","0.0","7","0.351","-9.709","1","0.098","127.299","0.42","0"
"Ron Goodwin","The Milky Way","0.814","0.189","0.235","0.871","0","0.111","-14.195","1","0.0364","73.407","0.0352","0"
"Oceansize","New Pin (edit)","4.76E-4","0.518","0.684","0.248","7","0.0325","-8.336","1","0.0377","118.059","0.565","0"
"The White Stripes","Blue Orchid","0.0875","0.482","0.642","7.34E-6","10","0.31","-8.535","0","0.325","151.323","0.6","1"
"Louie Ramirez","It's Not What You Say","0.724","0.809","0.592","0.00688","5","0.058","-7.265","1","0.0377","125.127","0.603","1"
"Rick Ross","Trouble in Mind","0.374","0.546","0.324","5.05E-4","7","0.124","-8.344","1","0.0334","76.201","0.27","1"
"Gus Cannon","Big Railroad Blues","0.929","0.492","0.322","0.1","0","0.174","-12.35","1","0.0313","129.981","0.547","1"
"Paul Taylor","Dream State","0.143","0.733","0.659","0.00309","2","0.0788","-5.684","0","0.0844","95.013","0.455","1"
"Pennywise","6TH Avenue Nightmare","9.91E-5","0.344","0.954","1.79E-6","9","0.303","-4.856","1","0.146","101.365","0.6","0"
"4Him","Freedom","0.125","0.666","0.769","0.0","4","0.0749","-10.739","0","0.0421","91.148","0.707","0"
"DeGarmo & Key","Don't Stop The Music (Streetlight Album Version)","0.251","0.54","0.868","0.00231","11","0.285","-12.124","0","0.0432","161.947","0.797","0"
"Glen Washington","Strangers In The Night","0.168","0.752","0.48","0.0","9","0.0416","-8.466","1","0.0514","76.81","0.841","1"
"Kool Keith","Don't Crush It","0.0185","0.701","0.75","0.0","1","0.174","-4.462","1","0.285","87.133","0.649","1"
"Evergreen Terrace","We're Always Losing Blood","2.55E-4","0.371","0.968","7.03E-4","1","0.309","-3.785","0","0.116","159.028","0.17","0"
"Michael Gettel","Turning Of A Key","0.492","0.518","0.536","0.818","5","0.0798","-16.848","1","0.03","95.029","0.602","0"
"Kat Deluna / Akon","Push Push","0.29","0.802","0.756","0.0","2","0.96","-5.04","1","0.0754","130.032","0.683","0"
"Estrellas Cubanas","Fiel Enamorado","0.71","0.618","0.712","6.91E-6","5","0.0568","-4.095","1","0.101","103.097","0.776","0"
"John D. Loudermilk","Goin' To Hell On A Sled","0.565","0.569","0.801","0.0","9","0.293","-7.005","1","0.0738","88.427","0.856","0"
"The Misfits","We Bite","1.58E-4","0.371","0.841","0.00114","2","0.212","-5.432","0","0.0383","93.907","0.757","1"
"Pumpkin Buzzard","000GrandPno","0.881","0.684","0.119","0.177","0","0.151","-14.749","1","0.0617","120.637","0.309","0"
"Krayzie Bone","Let It Burn","0.247","0.89","0.733","0.0","4","0.126","-5.164","0","0.314","99.988","0.533","0"
"Sonny Simmons","Metamorphosis","0.664","0.282","0.51","0.0343","11","0.0807","-14.806","0","0.0552","100.084","0.348","0"
"Cockney Rejects","Oi! Oi! Oi!","0.0652","0.227","0.969","0.0","2","0.664","-4.115","1","0.111","185.747","0.354","0"
"The Winans","Are We Really Doing Your Will","0.687","0.485","0.377","4.72E-6","0","0.0688","-10.416","1","0.0473","137.745","0.301","1"
"Captain Hollywood Project","The Way Love Is","0.00411","0.537","0.828","0.031","7","0.139","-8.58","1","0.0339","150.016","0.391","0"
"Badmarsh & Shri","Dancing Drums","0.00713","0.682","0.616","0.102","5","0.0795","-9.826","0","0.0681","176.103","0.579","0"
"The Unborn Chikken Voices","Again And Again","1.31E-4","0.513","0.566","4.5E-4","2","0.0567","-5.824","1","0.0412","170.02","0.461","0"
"Shamen","Scientas","0.00116","0.43","0.457","1.8E-5","2","0.202","-14.153","1","0.0314","109.961","0.0589","0"
"Rocket From The Tombs","Frustration","0.00546","0.176","0.824","0.0156","7","0.111","-7.247","1","0.0388","161.912","0.382","0"
"Anneli Drecker","Fire Alarm","0.177","0.648","0.694","0.00308","8","0.047","-6.596","1","0.0642","119.944","0.713","0"
"Carlos Vives","Cancion De Amor Eterno","0.901","0.496","0.209","0.00288","9","0.106","-17.058","0","0.0375","132.615","0.187","0"
"True Believers","Stranger","0.0149","0.463","0.888","0.0","1","0.708","-4.522","1","0.0557","125.221","0.716","0"
"Raze","Celebration (The Plan Album Version)","4.29E-4","0.684","0.95","0.0506","1","0.574","-5.603","1","0.0542","119.877","0.576","0"
"DJ Isaac","Hardcore From The Underland","0.00312","0.477","0.953","8.96E-4","8","0.424","-4.317","1","0.103","189.096","0.166","1"
"Bill & Gloria Gaither","Jesus Hold My Hand (The Best of Homecoming - Volume 1 Version)","0.346","0.64","0.584","0.0","1","0.693","-11.765","1","0.0307","116.875","0.83","0"
"Sin Plomo","It's You (Thinking of you)","0.00182","0.7","0.747","0.427","10","0.0837","-10.384","0","0.0687","126.0","0.857","0"
"Bukue One","Ready Now","0.0858","0.877","0.581","0.0","0","0.0634","-11.731","1","0.274","94.548","0.847","1"
"Salt The Wound","The Beginning","4.5E-4","0.394","0.927","0.827","10","0.161","-9.902","1","0.0828","145.015","0.304","0"
"Van Gelder","Saints & Sinners","1.75E-4","0.544","0.902","0.858","2","0.491","-7.371","1","0.0423","137.984","0.345","0"
"Geier Sturzflug","Bruttosozialprodukt","0.334","0.699","0.831","0.0","2","0.0316","-4.272","1","0.12","165.845","0.972","0"
"Utopia","On My Feet Again","0.0571","0.465","0.865","0.002","2","0.271","-9.989","1","0.0595","114.31","0.83","1"
"Gonzalo Rubalcaba","Principe Nino","0.631","0.563","0.733","0.788","9","0.116","-6.026","1","0.0292","142.628","0.816","0"
"Eric Burdon","Leo's place","0.462","0.611","0.517","8.02E-6","7","0.0935","-12.042","1","0.0342","138.519","0.729","0"
"Sue Foley","She Don't Belong To You","0.157","0.622","0.648","2.93E-4","7","0.344","-6.119","1","0.0261","105.1","0.573","0"
"Rage Against The Machine","Kick Out The Jams","4.22E-4","0.44","0.937","2.35E-5","2","0.799","-2.418","1","0.0623","116.42","0.498","0"
"Backstreet Boys","Larger Than Life","0.11","0.661","0.973","1.74E-5","0","0.617","-2.994","0","0.037","108.037","0.75","1"
"The Advantage","Ducktails - Moon","0.325","0.478","0.96","0.545","6","0.708","-7.579","1","0.119","92.157","0.769","1"
"Tanto Metro & Devonte","Know Your Friends","0.702","0.552","0.628","1.2E-4","9","0.415","-11.408","1","0.151","179.969","0.745","0"
"Hemdale","Rotting Fumes","7.03E-4","0.32","0.606","0.873","1","0.136","-9.987","1","0.255","171.983","0.218","0"
"R.E.M.","Stumble","5.77E-4","0.448","0.889","0.651","2","0.256","-7.931","1","0.047","153.382","0.92","0"
"James Taylor","Brighten Your Night With My Day","0.45","0.643","0.397","0.0","2","0.317","-11.265","1","0.03","86.091","0.661","1"
"Gary Moore","Nothing's The Same","0.699","0.207","0.201","0.279","9","0.199","-17.184","0","0.0304","168.194","0.0787","1"
"True Believers","I Worship You","0.154","0.535","0.444","0.0","4","0.0971","-8.368","1","0.0306","92.984","0.24","1"
"Rick Astley","Hopelessly","0.46","0.547","0.457","0.0","8","0.122","-9.872","1","0.0293","150.001","0.298","1"
"Justin Timberlake","What Goes Around...Comes Around","0.122","0.687","0.723","0.00102","7","0.573","-4.751","1","0.0709","76.0","0.432","1"
"Smokin' Joe Kubek & Bnois King","Tell Me Why","0.00103","0.524","0.745","7.81E-4","9","0.298","-6.445","0","0.0452","115.992","0.695","1"
"Michael Stanley Band","Take The Time","0.0961","0.49","0.719","1.75E-4","9","0.12","-7.87","1","0.0355","181.448","0.864","1"
"Jan Wayne","Groovin'","0.0611","0.78","0.941","0.00511","2","0.0823","-5.459","0","0.0944","140.014","0.464","0"
"Perrey And Kingsley","The Minuet Of The Robots","0.411","0.915","0.827","0.186","2","0.196","-11.681","1","0.0993","126.015","0.946","1"
"Ice","Shining","0.0596","0.812","0.652","0.974","7","0.27","-10.102","1","0.164","100.129","0.696","0"
"Mike And The Mechanics","Nobody's Perfect","0.381","0.586","0.575","0.0","10","0.335","-10.614","1","0.0299","97.897","0.362","1"
"Glen Washington","Love the One You're With","0.113","0.807","0.272","1.29E-5","4","0.0315","-12.565","1","0.101","79.101","0.828","1"
"The Scare","NOT IN LOVE","0.405","0.594","0.525","0.0","7","0.474","-5.866","1","0.0331","137.936","0.638","1"
"Shelly Manne","Jubilation T. Cornpone","0.367","0.574","0.376","0.638","0","0.16","-16.715","1","0.0428","126.022","0.834","0"
"David Johansen","In Style","0.702","0.618","0.45","2.03E-6","0","0.0928","-10.261","1","0.0292","107.122","0.244","0"
"Alex Gopher","Aurora (Rory's Cassette Jam Remix)","0.00177","0.743","0.689","0.856","9","0.0969","-7.669","1","0.0425","127.973","0.248","0"
"Melanie And The Secret Army","Held Der Tastatur","8.85E-4","0.478","0.886","1.61E-5","7","0.263","-2.193","1","0.0423","144.056","0.473","1"
"The Irish Rovers","The Deep Blue Sea","0.382","0.368","0.743","0.0","2","0.897","-7.602","1","0.0807","181.338","0.893","1"
"Eric Burdon","Comeback","0.127","0.478","0.776","5.95E-6","2","0.915","-12.305","1","0.149","165.799","0.496","0"
"Orbital","Chime (edit)","1.43E-4","0.726","0.919","0.709","8","0.0795","-13.836","1","0.045","120.952","0.332","0"
"Arctic Monkeys","Dancing Shoes","0.00328","0.522","0.889","0.0","1","0.345","-4.137","1","0.0461","144.499","0.852","0"
"Sick On The Bus","Who R Ya","2.22E-4","0.191","0.985","0.0113","9","0.0402","-4.082","0","0.382","174.422","0.155","1"
"Faithless","Mass Destruction","0.0126","0.568","0.853","7.13E-5","11","0.337","-7.276","0","0.113","166.072","0.662","0"
"Astarte","Risen From Within","0.0282","0.535","0.67","0.0364","4","0.0936","-6.222","0","0.0236","80.903","0.265","0"
"The Velvet Underground","Stephanie Says","0.851","0.558","0.204","7.09E-4","0","0.129","-20.49","1","0.0333","112.531","0.554","1"
"20/20","It Goes On","0.015","0.553","0.598","0.0439","11","0.0729","-13.744","1","0.0266","101.192","0.379","0"
"Barbarito Diez","Bajo Un Palmar","0.935","0.545","0.375","1.08E-6","5","0.105","-7.61","1","0.0412","120.917","0.85","0"
"Tito Puente","Carnival (from ""Black Orpheus"")","0.856","0.658","0.304","0.6","9","0.165","-12.552","0","0.0281","102.33","0.608","0"
"Chris Brown","I.Y.A.","0.156","0.765","0.663","8.58E-5","5","0.0884","-7.343","1","0.0338","131.982","0.542","0"
"Mississippi Fred McDowell","You Gotta Move","0.697","0.623","0.151","3.54E-4","9","0.102","-16.275","1","0.0626","75.082","0.309","1"
"Zeltinger Band","Wo bleibt die Mark?","0.115","0.452","0.815","1.42E-4","1","0.0909","-7.853","1","0.0414","93.527","0.651","0"
"EPMD","Head Banger","0.0388","0.619","0.912","0.0","9","0.252","-3.897","1","0.309","96.66","0.676","0"
"Basic Channel","Phylyps Trak II/II","1.98E-5","0.87","0.71","0.964","10","0.0449","-11.631","0","0.118","127.895","0.148","0"
"Burt Bacharach","Love Theme (The Falling In Love)","0.936","0.323","0.117","0.835","10","0.156","-15.999","1","0.0309","135.259","0.0938","1"
"The Radio Dept.","Closing Scene","0.841","0.662","0.47","0.857","9","0.0975","-5.817","0","0.0357","132.015","0.632","1"
"Monique Marvez","No Bad Oral Sex / Dick Dessert","0.837","0.525","0.687","0.0","8","0.434","-8.813","1","0.816","86.661","0.671","0"
"Britney Spears","Someday (I Will Understand)","0.732","0.523","0.561","2.55E-5","0","0.126","-9.444","0","0.0275","135.972","0.176","0"
"Boogie Pimps","Get Back Down","0.00508","0.919","0.469","0.729","10","0.126","-7.404","0","0.162","124.994","0.317","1"
"Dead Kennedys","Kill the Poor","0.212","0.27","0.973","0.00204","2","0.346","-3.219","1","0.0725","105.292","0.443","0"
"Annie Lennox","A Whiter Shade Of Pale","0.399","0.521","0.583","0.00174","0","0.347","-8.451","1","0.0274","146.009","0.353","0"
"Cutting Edge","Slangen I Paradis","0.472","0.528","0.415","0.444","5","0.0532","-10.022","1","0.0404","72.554","0.515","1"
"Soul Mekanik","Get Your Head Stuck On Your Neck","0.719","0.489","0.35","0.0","0","0.16","-22.481","1","0.65","167.652","0.377","1"
"Cocoa Tea","Getting Closer","0.0238","0.765","0.848","0.0","11","0.332","-5.935","0","0.0691","83.002","0.864","0"
"The Fabulous Thunderbirds","When I Get Home","0.389","0.506","0.346","1.07E-4","10","0.0515","-11.902","1","0.0386","133.453","0.628","1"
"Nicola Fasano Feat. Paula B","Missing (Olivier Berger Mix)","2.99E-4","0.764","0.627","0.239","4","0.108","-9.545","0","0.0583","125.989","0.297","0"
"Josh White","My Soul Is Gonna Live With God","0.987","0.699","0.139","1.78E-4","8","0.127","-14.235","1","0.0756","106.225","0.581","1"
"Doug MacLeod","Take Your Leave Of Me Baby","0.619","0.553","0.443","0.00308","7","0.103","-11.914","1","0.0333","92.627","0.277","1"
"Maysa","This Time I'll Be Sweeter","0.845","0.375","0.292","0.0","11","0.163","-7.338","1","0.0289","132.29","0.0986","0"
"Jessica Simpson","Take My Breath Away","0.252","0.568","0.607","0.0","7","0.25","-6.006","1","0.0271","99.692","0.405","1"
"Bas-Sheva","Lust (1995 Digital Remaster)","0.544","0.348","0.359","0.152","8","0.607","-14.876","1","0.0568","112.254","0.24","0"
"Darryl Worley","Those Less Fortunate Than I","0.357","0.588","0.492","3.73E-6","11","0.119","-6.537","1","0.0252","79.47","0.134","0"
"Rajery","Mahafinaritra","0.663","0.892","0.834","0.00139","9","0.115","-7.35","0","0.0903","99.561","0.501","0"
"Don Gibson","Evening Prayer","0.869","0.408","0.125","0.0","7","0.164","-17.71","1","0.0346","95.685","0.321","1"
"Chris Standring","Say What!?!","0.44","0.792","0.671","0.572","7","0.108","-8.896","1","0.0388","139.961","0.681","1"
"Tora Tora","That's Not the Way Love's Supposed to Be","7.88E-5","0.581","0.841","0.512","7","0.0763","-11.796","1","0.0472","110.504","0.459","0"
"Mithotyn","Let Thy Ale Swing","0.0909","0.654","0.662","0.792","7","0.356","-3.667","1","0.0313","119.744","0.521","0"
"Mobb Deep","Where Ya Heart At","0.253","0.823","0.62","0.0","6","0.0507","-7.093","0","0.23","93.922","0.479","1"
"Simple Minds","Sanctify Yourself (Extended Remix)","0.015","0.638","0.823","0.0477","0","0.248","-12.204","1","0.0335","128.645","0.668","1"
"Eminem","The Way I Am","0.144","0.785","0.871","0.0","4","0.309","-2.692","0","0.265","87.248","0.315","1"
"Margaret Becker","Look Me In The Eye","0.409","0.512","0.573","2.37E-6","4","0.073","-10.107","1","0.034","75.926","0.42","1"
"Gaetano Donizetti","Donizetti: Roberto Devereux: Ah! Ritorna qual ti spero....","0.974","0.51","0.177","2.83E-5","7","0.792","-16.481","1","0.0796","125.302","0.43","0"
"Orbital","Forever","0.0617","0.621","0.596","0.212","9","0.587","-13.363","0","0.0378","131.996","0.348","0"
